CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Total_Relationship_Count,Credit_Limit,Total_Revolving_Bal
714228558,Existing Customer,40,M,3,High School,Single,$80K - $120K,Blue,5,3624,0
797668983,Existing Customer,42,F,4,Graduate,Married,Less than $40K,Blue,6,1438.3,0
713023158,Existing Customer,39,F,2,College,Married,$40K - $60K,Blue,3,2901,2143
709982658,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,4,9759,2038
715398858,Existing Customer,57,F,3,Post-Graduate,Married,Less than $40K,Blue,4,2525,1203
715615233,Existing Customer,60,F,1,High School,Divorced,Less than $40K,Blue,5,2737,1812
710650608,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,4,19262,1480
803214108,Existing Customer,33,F,0,High School,Single,Unknown,Blue,6,2252,1826
717202083,Attrited Customer,46,M,2,Unknown,Single,$80K - $120K,Blue,2,7077,0
719051733,Existing Customer,63,M,0,College,Single,$60K - $80K,Blue,4,2706,889
789900633,Existing Customer,49,F,2,High School,Married,$40K - $60K,Blue,5,3263,1522
789122808,Attrited Customer,41,F,4,College,Married,$40K - $60K,Blue,5,3281,0
709902108,Existing Customer,51,M,2,High School,Married,$80K - $120K,Blue,4,8169,794
713666058,Existing Customer,46,F,5,College,Divorced,$40K - $60K,Blue,6,3276,1915
711453783,Existing Customer,41,F,3,Unknown,Single,Less than $40K,Blue,4,1966,1452
778936008,Existing Customer,46,F,4,High School,Married,Unknown,Blue,3,5869,0
708085458,Existing Customer,34,F,2,Uneducated,Single,Less than $40K,Blue,6,1438.3,0
749067633,Existing Customer,45,F,2,Unknown,Married,Less than $40K,Blue,3,3682,0
716170308,Existing Customer,27,F,0,Graduate,Divorced,Unknown,Blue,5,13439,2003
711507783,Attrited Customer,54,F,2,Doctorate,Single,Less than $40K,Blue,3,1694,0
819752133,Existing Customer,41,M,2,High School,Divorced,$80K - $120K,Blue,6,1636,986
711061908,Existing Customer,48,F,1,Graduate,Married,Less than $40K,Blue,6,1449,749
744231708,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,3,1513,788
716856408,Attrited Customer,39,F,4,Graduate,Single,Less than $40K,Blue,5,1438.3,0
711780108,Existing Customer,46,F,4,Doctorate,Divorced,Less than $40K,Blue,4,4120,1578
715178733,Existing Customer,47,F,2,Unknown,Single,Less than $40K,Blue,5,2289,1611
721418133,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,6,2016,972
720124758,Attrited Customer,49,M,3,Uneducated,Married,$80K - $120K,Blue,5,2509,450
809068983,Existing Customer,40,F,2,Graduate,Married,Less than $40K,Blue,3,3511,0
711052308,Existing Customer,45,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,6,2751,2432
718967433,Existing Customer,34,F,2,High School,Divorced,Less than $40K,Blue,3,2426,0
709827933,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,3,12230,1196
787568433,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,3,7328,936
720256158,Existing Customer,47,F,2,High School,Married,Unknown,Blue,5,2264,0
715435758,Existing Customer,42,M,2,Graduate,Single,$80K - $120K,Blue,3,3046,1231
719505483,Existing Customer,51,F,0,Uneducated,Married,Unknown,Blue,6,5881,0
721247883,Existing Customer,52,M,2,College,Married,$80K - $120K,Blue,4,16207,922
772220433,Existing Customer,44,M,3,College,Unknown,$60K - $80K,Blue,6,15468,1187
789692283,Existing Customer,47,F,5,College,Single,Less than $40K,Blue,4,5950,0
815091333,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,3,3119,2196
778732158,Existing Customer,50,F,3,Uneducated,Unknown,Unknown,Blue,4,1507,0
715129233,Existing Customer,51,F,4,High School,Single,Less than $40K,Blue,6,2902,1634
714083208,Existing Customer,47,F,3,College,Married,Less than $40K,Blue,5,1585,1304
716559108,Existing Customer,47,F,1,High School,Single,Less than $40K,Blue,6,2899,2418
715102308,Existing Customer,50,F,2,Unknown,Married,$40K - $60K,Blue,5,2295,1277
768814983,Existing Customer,39,F,2,Unknown,Married,Less than $40K,Blue,3,3251,1937
788744058,Existing Customer,48,F,2,High School,Married,Unknown,Blue,3,4009,1361
782802033,Attrited Customer,45,F,4,Unknown,Married,Less than $40K,Blue,3,3411,1472
708499608,Existing Customer,49,M,5,Post-Graduate,Single,$40K - $60K,Silver,6,15525,1299
794947683,Existing Customer,35,F,4,Graduate,Single,Less than $40K,Blue,6,2118,1189
716442333,Existing Customer,34,F,3,Graduate,Married,$40K - $60K,Blue,6,2275,1468
772189308,Existing Customer,59,F,1,College,Single,Less than $40K,Blue,5,2601,1888
721529583,Existing Customer,52,M,3,High School,Single,$80K - $120K,Blue,6,4642,2413
713578608,Existing Customer,58,M,0,Doctorate,Single,Less than $40K,Blue,6,1438.3,0
718976283,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,3,1858,1071
711505308,Existing Customer,59,F,1,Graduate,Single,Less than $40K,Blue,5,2636,1619
711131958,Existing Customer,50,F,3,Doctorate,Single,$40K - $60K,Blue,4,3743,881
714687858,Existing Customer,49,F,1,Graduate,Single,Less than $40K,Blue,6,1438.3,0
780289308,Attrited Customer,61,F,0,High School,Married,Less than $40K,Blue,1,4130,0
708504783,Existing Customer,47,M,3,Uneducated,Unknown,$40K - $60K,Blue,3,10960,1333
778857108,Existing Customer,52,F,3,Post-Graduate,Married,$40K - $60K,Blue,3,3900,0
756598833,Existing Customer,38,M,1,Uneducated,Married,Less than $40K,Blue,6,6236,1204
718748133,Existing Customer,34,F,3,Graduate,Single,Unknown,Blue,5,2591,0
714503433,Attrited Customer,57,F,2,Doctorate,Married,Less than $40K,Blue,1,1615,950
710869008,Existing Customer,47,F,3,Graduate,Single,Unknown,Blue,5,8332,0
779643858,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,5,2033,1037
715250583,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,3,8082,1138
714396558,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,6,1511,0
752766783,Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,5,11536,2074
715532208,Existing Customer,65,F,1,High School,Single,Less than $40K,Blue,3,4010,1504
719130558,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,5,1669,1000
806232408,Existing Customer,54,F,3,Graduate,Married,Unknown,Blue,5,11905,0
715497558,Attrited Customer,44,F,1,College,Married,Less than $40K,Blue,6,3052,0
716303583,Existing Customer,55,F,2,Graduate,Unknown,Less than $40K,Blue,5,2712,1617
713522058,Existing Customer,39,F,0,College,Married,Less than $40K,Blue,3,1978,871
719074308,Existing Customer,37,F,3,College,Married,Less than $40K,Blue,4,1438.3,687
711881733,Existing Customer,55,F,1,Graduate,Married,Less than $40K,Blue,3,1606,0
710310108,Existing Customer,46,F,1,Doctorate,Married,Less than $40K,Blue,3,2406,1705
715814433,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,6,5877,1160
717252483,Attrited Customer,57,F,2,Graduate,Married,Less than $40K,Blue,3,2796,0
770874483,Existing Customer,54,F,1,Post-Graduate,Married,Unknown,Blue,4,2876,1267
719742108,Attrited Customer,38,F,1,High School,Single,Less than $40K,Blue,5,3554,0
711064008,Existing Customer,48,F,2,Unknown,Single,Less than $40K,Blue,4,9505,2390
717208833,Attrited Customer,34,F,3,High School,Single,Less than $40K,Blue,2,1576,0
709022883,Existing Customer,44,F,4,College,Married,Less than $40K,Blue,6,1438.3,0
713653983,Existing Customer,39,M,3,Uneducated,Single,$60K - $80K,Blue,4,2973,1136
713463708,Attrited Customer,40,F,4,Graduate,Single,Less than $40K,Blue,4,1438.3,0
789143283,Existing Customer,41,F,1,Uneducated,Single,Unknown,Blue,4,5647,1175
778550583,Existing Customer,43,F,1,High School,Unknown,$40K - $60K,Blue,6,1766,0
711181608,Existing Customer,50,F,2,Graduate,Unknown,Less than $40K,Blue,3,1606,0
711790308,Attrited Customer,54,F,0,High School,Unknown,Less than $40K,Blue,4,2223,632
779791908,Existing Customer,47,F,4,Post-Graduate,Single,$40K - $60K,Blue,6,2896,0
789515283,Existing Customer,51,M,3,Graduate,Married,$60K - $80K,Blue,6,2157,1494
712046808,Attrited Customer,49,F,3,Doctorate,Divorced,Unknown,Blue,1,3802,1558
712169883,Existing Customer,43,M,1,College,Married,$60K - $80K,Blue,3,13840,1079
712637283,Existing Customer,36,F,2,Unknown,Unknown,Less than $40K,Blue,6,2169,1602
715555833,Existing Customer,47,F,3,Unknown,Single,Less than $40K,Blue,6,4862,0
708712833,Existing Customer,45,F,5,Graduate,Married,Less than $40K,Blue,4,2289,1037
717841683,Existing Customer,49,M,3,Unknown,Married,$60K - $80K,Blue,6,22651,1085
708689958,Existing Customer,48,F,4,Unknown,Unknown,Less than $40K,Blue,4,2406,1744
708888633,Attrited Customer,52,M,3,Doctorate,Married,$80K - $120K,Blue,2,3022,895
721012983,Existing Customer,46,M,3,Doctorate,Married,$80K - $120K,Blue,6,12935,1417
812406183,Attrited Customer,45,F,4,Unknown,Single,Less than $40K,Blue,5,1438.3,0
714595983,Attrited Customer,49,F,1,Uneducated,Married,$40K - $60K,Blue,4,1438.3,522
715725858,Existing Customer,43,F,3,Post-Graduate,Single,Less than $40K,Blue,6,2256,1346
720270633,Attrited Customer,40,F,3,Graduate,Single,Less than $40K,Blue,5,1516,0
720269283,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,3,2485,1651
710142258,Existing Customer,53,F,2,Unknown,Single,Less than $40K,Blue,5,1820,909
708525108,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,4,2156,1134
709621008,Existing Customer,48,M,5,Post-Graduate,Single,$60K - $80K,Blue,6,5826,1482
717181833,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Silver,5,10190,891
711288558,Existing Customer,45,F,3,Graduate,Single,Less than $40K,Blue,5,2035,1174
718653333,Attrited Customer,45,F,2,College,Single,Less than $40K,Blue,1,1833,0
766628733,Existing Customer,56,M,3,Uneducated,Single,$60K - $80K,Blue,3,1623,0
711724083,Attrited Customer,27,F,0,Unknown,Single,Less than $40K,Blue,6,1835,1647
719690733,Existing Customer,47,F,4,High School,Married,Less than $40K,Blue,4,4490,1989
770783508,Existing Customer,48,M,3,Graduate,Divorced,$60K - $80K,Blue,6,11062,0
713422083,Attrited Customer,30,F,0,Graduate,Single,Less than $40K,Blue,5,1574,0
718026858,Existing Customer,52,F,2,College,Single,Less than $40K,Blue,3,2370,1490
716028108,Existing Customer,35,F,2,College,Single,Less than $40K,Blue,6,2658,0
712222758,Attrited Customer,38,F,3,Graduate,Married,Less than $40K,Blue,3,2300,0
718436133,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,5,2368,1244
719313633,Existing Customer,53,F,0,High School,Married,$40K - $60K,Blue,6,2883,1936
814586958,Existing Customer,43,F,2,College,Divorced,Unknown,Blue,4,3264,2042
804344733,Existing Customer,46,F,3,Unknown,Single,Less than $40K,Blue,3,1937,916
717166383,Existing Customer,40,F,4,Unknown,Married,$40K - $60K,Blue,5,2166,1465
713060283,Existing Customer,43,F,5,Graduate,Married,$40K - $60K,Blue,5,7135,1164
713070033,Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,5,1438.3,787
793625583,Existing Customer,48,F,3,High School,Single,$40K - $60K,Blue,6,3743,2090
713918358,Existing Customer,31,F,0,Uneducated,Divorced,Unknown,Blue,6,5190,1682
714308283,Existing Customer,41,M,2,Doctorate,Married,$40K - $60K,Blue,5,6059,1171
714086133,Existing Customer,47,F,4,Uneducated,Single,Less than $40K,Blue,4,2577,1450
718872858,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,5,3761,2121
718148358,Attrited Customer,50,F,3,High School,Married,Less than $40K,Blue,2,1572,0
709665783,Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue,3,1637,0
708483708,Existing Customer,51,M,2,Unknown,Married,$120K +,Blue,5,28600,0
715347783,Existing Customer,40,M,4,High School,Married,Less than $40K,Blue,3,4402,1524
709054083,Existing Customer,50,F,1,Graduate,Unknown,Less than $40K,Blue,6,2652,1911
807915408,Existing Customer,41,F,2,College,Married,$40K - $60K,Blue,6,6602,0
794507133,Attrited Customer,37,F,2,Doctorate,Single,$40K - $60K,Blue,4,1900,0
712569408,Existing Customer,56,F,4,Doctorate,Single,$40K - $60K,Blue,4,3455,1385
788805108,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,5,18123,1775
710150208,Existing Customer,44,F,4,Post-Graduate,Divorced,Less than $40K,Blue,4,2295,1250
711825558,Existing Customer,38,M,3,Graduate,Married,$80K - $120K,Blue,5,1518,1115
712891833,Existing Customer,45,F,2,Graduate,Unknown,Less than $40K,Blue,3,2723,1902
719680908,Existing Customer,47,F,0,College,Married,Less than $40K,Blue,3,1776,691
801053208,Existing Customer,39,F,3,High School,Married,Less than $40K,Blue,3,1968,1270
758642733,Existing Customer,48,F,1,Graduate,Single,Less than $40K,Blue,5,1860,1054
771201408,Existing Customer,53,F,3,Graduate,Divorced,Less than $40K,Blue,3,2684,2126
789523683,Existing Customer,51,F,2,Graduate,Single,$40K - $60K,Blue,3,2180,1865
767266758,Attrited Customer,41,F,2,High School,Single,Less than $40K,Blue,1,1661,0
713732883,Existing Customer,38,F,0,Uneducated,Single,Less than $40K,Blue,4,1679,0
720739083,Attrited Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,5,1691,0
718010133,Existing Customer,46,F,2,Post-Graduate,Single,Less than $40K,Blue,4,2888,1641
771518658,Existing Customer,58,F,1,High School,Married,$40K - $60K,Blue,5,1871,1339
710508858,Existing Customer,44,F,2,High School,Unknown,Less than $40K,Blue,5,3226,2517
772590408,Existing Customer,41,M,5,Unknown,Married,$80K - $120K,Blue,3,12114,1379
719334408,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,6,4959,1483
717500133,Existing Customer,42,M,4,Uneducated,Single,$80K - $120K,Blue,3,10374,599
720988083,Existing Customer,45,F,1,Uneducated,Married,Less than $40K,Blue,3,1438.3,1080
713594883,Attrited Customer,44,F,2,Uneducated,Single,Unknown,Blue,5,1486,849
719848908,Existing Customer,41,F,3,Graduate,Married,Unknown,Blue,3,2542,0
714962658,Attrited Customer,35,M,2,Unknown,Single,Less than $40K,Blue,5,1931,0
717429258,Attrited Customer,48,F,3,Doctorate,Single,Less than $40K,Blue,3,1644,500
717022533,Existing Customer,43,F,2,Post-Graduate,Single,$40K - $60K,Blue,4,2283,0
710853033,Existing Customer,36,F,1,Doctorate,Unknown,Less than $40K,Blue,3,4943,1204
709548783,Attrited Customer,44,M,2,Doctorate,Unknown,$40K - $60K,Blue,5,1438.3,0
780055308,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,3,1438.3,0
714252933,Existing Customer,52,F,2,College,Divorced,Less than $40K,Blue,4,1438.3,0
713336883,Attrited Customer,61,F,0,High School,Single,Less than $40K,Blue,4,1760,0
713119308,Existing Customer,50,F,3,Unknown,Single,Less than $40K,Blue,4,1852,0
710815608,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,3,2049,1530
809626983,Attrited Customer,48,F,3,High School,Married,Less than $40K,Blue,3,1670,0
803398983,Existing Customer,35,F,3,Unknown,Divorced,Less than $40K,Blue,4,1511,864
717568308,Existing Customer,39,M,1,Unknown,Single,$80K - $120K,Blue,4,6018,0
711694083,Existing Customer,59,F,0,Post-Graduate,Single,Less than $40K,Blue,4,3030,1251
712258308,Existing Customer,58,F,4,High School,Single,Less than $40K,Blue,3,2755,1483
713884458,Existing Customer,51,M,4,High School,Single,$80K - $120K,Blue,6,8783,2142
716160708,Existing Customer,64,M,1,Graduate,Single,Less than $40K,Blue,4,1861,1677
772728933,Attrited Customer,50,M,2,High School,Married,$120K +,Blue,6,13709,813
815320383,Attrited Customer,46,F,3,Unknown,Unknown,Less than $40K,Blue,5,4710,0
712117983,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,6,17285,1853
788694558,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,5,1438.3,661
709275558,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,6,7866,0
711216933,Existing Customer,42,F,1,High School,Married,Less than $40K,Blue,4,2190,1299
717069033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,4,4829,1153
714992733,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,5,3210,2081
809445858,Existing Customer,38,F,0,Graduate,Single,Less than $40K,Blue,6,1755,750
708859158,Existing Customer,47,F,4,Graduate,Single,$40K - $60K,Blue,4,1438.3,703
710040483,Existing Customer,37,M,3,Uneducated,Unknown,$60K - $80K,Blue,6,14485,2124
714667608,Existing Customer,47,M,5,Post-Graduate,Married,$40K - $60K,Blue,4,6043,0
714475908,Attrited Customer,43,M,2,Uneducated,Single,$60K - $80K,Blue,5,6348,0
713656308,Existing Customer,56,F,0,High School,Married,Less than $40K,Blue,3,1438.3,0
716790633,Attrited Customer,43,M,3,Graduate,Married,$60K - $80K,Blue,4,17239,0
716127333,Attrited Customer,45,F,3,Graduate,Married,Unknown,Blue,5,18432,484
713017758,Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,6,1636,1135
717893358,Existing Customer,43,F,3,Graduate,Married,Unknown,Blue,6,7951,1456
780032208,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,5,14201,0
720219633,Existing Customer,52,F,0,Graduate,Unknown,$40K - $60K,Blue,4,2723,1544
711676008,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,5,2019,991
714192033,Existing Customer,43,F,3,High School,Single,Unknown,Blue,5,10305,1870
713442933,Existing Customer,49,M,3,Unknown,Married,$40K - $60K,Blue,4,3114,2208
789052308,Attrited Customer,40,M,3,Graduate,Unknown,$40K - $60K,Blue,6,4323,0
714948858,Attrited Customer,50,F,2,Unknown,Single,Less than $40K,Blue,3,3647,2517
711772983,Existing Customer,43,M,2,High School,Single,$60K - $80K,Blue,5,1849,1293
802937058,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,3,2540,1859
712493058,Existing Customer,42,F,5,High School,Single,Unknown,Blue,6,4972,0
718808883,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Silver,3,13565,0
719685408,Attrited Customer,40,M,2,Uneducated,Married,$60K - $80K,Blue,3,6332,318
708829758,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,4,6062,761
710792733,Existing Customer,47,F,3,Post-Graduate,Married,Less than $40K,Blue,4,2897,638
716838633,Existing Customer,46,M,4,High School,Single,$60K - $80K,Blue,4,13407,1341
714041283,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,5,6610,1663
710284233,Attrited Customer,33,M,4,Uneducated,Married,$80K - $120K,Blue,5,1438.3,0
752944533,Existing Customer,45,F,5,High School,Married,Less than $40K,Blue,4,2030,1269
713312208,Attrited Customer,53,M,1,High School,Married,$40K - $60K,Blue,1,3146,0
804045933,Existing Customer,36,M,0,Graduate,Married,$80K - $120K,Blue,5,5302,2414
716662683,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,6,3185,1820
713432508,Existing Customer,42,F,3,Post-Graduate,Married,Less than $40K,Blue,4,4328,1749
799475658,Existing Customer,51,F,3,Uneducated,Married,Less than $40K,Blue,3,2238,1300
719849958,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,4,2658,1884
715803933,Existing Customer,47,M,1,Post-Graduate,Single,$60K - $80K,Blue,4,9090,1371
779486433,Existing Customer,46,F,5,Unknown,Single,Less than $40K,Blue,3,2424,2169
708281433,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,5,1438.3,0
779844408,Attrited Customer,43,F,1,Post-Graduate,Married,Less than $40K,Blue,4,1438.3,0
721306908,Existing Customer,61,F,1,Graduate,Single,Unknown,Blue,4,2303,540
713964858,Existing Customer,51,M,2,Graduate,Divorced,$120K +,Blue,4,2792,887
717545808,Existing Customer,44,F,4,Post-Graduate,Single,Less than $40K,Blue,3,2900,1987
771232533,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,3,2267,1283
710883483,Existing Customer,52,F,1,Graduate,Married,$40K - $60K,Blue,3,4189,2066
801715383,Attrited Customer,45,M,4,Graduate,Married,$60K - $80K,Blue,6,12890,0
719594433,Existing Customer,35,F,2,Graduate,Single,Unknown,Blue,6,3269,1434
716310633,Existing Customer,59,F,1,Post-Graduate,Single,Less than $40K,Blue,6,2759,2481
